,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,popularity,uri,title,artist,top genre,year,target
1510,0.579,0.18100000000000002,137.843,0.0603,0.00581,3.03e-06,3,0.637,5,174000,-7.35,0.405,0,audio_features,31,spotify:track:2ORZ4HQ055KPpGZQC6f1Xj,Closer,Rebecca Black,post-teen pop,2020,0
1511,0.5710000000000001,0.166,87.277,0.0338,0.0441,0.0,3,0.271,7,223694,-2.9389999999999996,0.22699999999999998,1,audio_features,31,spotify:track:0Azam42AfoDvqaYwbGCHbL,The Great Divide,Rebecca Black,post-teen pop,2016,0
1512,0.835,0.5379999999999999,164.028,0.335,0.0288,2.77e-06,4,0.486,2,216880,-5.037,0.321,1,audio_features,40,spotify:track:4Kof8h3zl4KZWSyBw3rbTy,I’m The Best,Nicki Minaj,dance pop,2010,0
1513,0.9470000000000001,0.34600000000000003,112.416,0.311,0.518,0.0,4,0.802,10,276173,-2.8680000000000003,0.444,1,audio_features,50,spotify:track:6JMu5Aou3halbknIpdWrLt,Roman's Revenge,Nicki Minaj & Eminem,dance pop,2010,0
1514,0.414,0.204,155.94899999999998,0.35100000000000003,0.0445,0.0,4,0.5589999999999999,9,212347,-7.032,0.47200000000000003,0,audio_features,53,spotify:track:3aVHmjnWtDJvPEDSP4hzsa,Did It On’em,Nicki Minaj,dance pop,2010,0
1515,0.68,0.168,162.246,0.162,0.0876,0.00147,3,0.381,1,235773,-4.724,0.16699999999999998,1,audio_features,48,spotify:track:7CpxI6HUamO1sfG7Q64crM,Right Thru Me,Nicki Minaj,dance pop,2010,0
1516,0.848,0.1,119.87799999999999,0.0386,0.0148,0.000118,4,0.664,10,212920,-4.926,0.196,1,audio_features,59,spotify:track:1cCH44q4pefbulkOhcoe3D,Fly,Nicki Minaj & Rihanna,dance pop,2010,0
1517,0.7290000000000001,0.159,82.969,0.121,0.5529999999999999,0.0176,4,0.446,1,185413,-6.13,0.596,1,audio_features,49,spotify:track:6DcxsyfBbJzvX4VaWHmm3m,Save Me,Nicki Minaj,dance pop,2010,0
1518,0.882,0.24100000000000002,97.943,0.23600000000000002,0.406,0.0,4,0.68,11,279307,-3.883,0.386,1,audio_features,63,spotify:track:4b0JUNVDwcGdStrJD20M1A,Moment 4 Life,Nicki Minaj & Drake,dance pop,2010,0
1519,0.6759999999999999,0.10300000000000001,129.991,0.0746,0.0523,3.68e-05,4,0.858,3,238160,-4.835,0.7,0,audio_features,51,spotify:track:1wsPEJWethuDbGZtP7E3bM,Check It Out,will.i.am & Nicki Minaj,dance pop,2010,0
1520,0.903,0.423,140.164,0.214,0.16699999999999998,0.0,4,0.574,8,301800,-3.4539999999999997,0.56,0,audio_features,38,spotify:track:5IQABZD1PFA0GebT42Wi6A,Blazin,Nicki Minaj & Kanye West,dance pop,2010,0
1521,0.9359999999999999,0.159,178.123,0.337,0.0194,0.0,4,0.47600000000000003,0,175373,-4.157,0.37,0,audio_features,34,spotify:track:4dn6JMs8Cjf9caqgR1JEUh,Here I Am,Nicki Minaj,dance pop,2010,0
1522,0.738,0.121,140.061,0.29100000000000004,0.29600000000000004,1.22e-05,4,0.6679999999999999,8,233387,-5.8,0.434,1,audio_features,39,spotify:track:5XhkuWpJbOeyM19wIgNkig,Dear Old Nicki,Nicki Minaj,dance pop,2010,0
1523,0.52,0.41100000000000003,189.613,0.34299999999999997,0.0020399999999999997,0.00413,4,0.424,11,245253,-10.231,0.184,1,audio_features,56,spotify:track:1RFQ0GKqmnsg2EB3kH6J5o,Your Love,Nicki Minaj,dance pop,2010,0
1524,0.805,0.201,129.153,0.067,0.00895,5.53e-06,4,0.693,9,231133,-3.835,0.457,1,audio_features,36,spotify:track:5EWibVS5ZGNitORaRQWm6u,Last Chance,Nicki Minaj & Natasha Bedingfield,dance pop,2010,0
1525,0.861,0.601,126.991,0.209,0.26899999999999996,5.11e-06,4,0.72,11,200013,-4.3389999999999995,0.669,1,audio_features,73,spotify:track:2jSwKQBouf0brIcxGfA9CZ,Super Bass,Nicki Minaj,dance pop,2010,0
1526,0.9229999999999999,0.16399999999999998,160.079,0.11,0.000165,0.00011,4,0.607,1,220547,-3.397,0.38,1,audio_features,34,spotify:track:5QgMwPR13D6zOqPY1UpPKc,Blow Ya Mind,Nicki Minaj,dance pop,2010,0
1527,0.732,0.39899999999999997,97.959,0.324,0.544,0.00011100000000000001,4,0.777,0,225493,-4.723,0.531,1,audio_features,33,spotify:track:4RrfAHWPzXxAKoubb426vS,Muny,Nicki Minaj,dance pop,2010,0
1528,0.917,0.408,129.295,0.0993,0.47100000000000003,0.0122,5,0.7509999999999999,7,179920,-3.926,0.894,1,audio_features,32,spotify:track:3t68lle0p7GUoipfYeu4Ss,Wave Ya Hand,Nicki Minaj,dance pop,2010,0
1529,0.889,0.38799999999999996,98.81299999999999,0.18,0.109,0.12,4,0.505,10,237013,-5.0089999999999995,0.309,1,audio_features,33,spotify:track:7gVxmLCA21Fk89MhgvmYJ5,Catch Me,Nicki Minaj,dance pop,2010,0
1530,0.742,0.192,128.078,0.0968,0.0305,7.979999999999999e-05,4,0.8,1,245707,-6.21,0.401,1,audio_features,49,spotify:track:0CW7rRkUR71iI0jDvDZt24,Roman Holiday,Nicki Minaj,dance pop,2012,0
1531,0.8220000000000001,0.21600000000000003,154.07,0.22,0.361,0.0,4,0.731,6,185280,-4.419,0.747,0,audio_features,36,spotify:track:4oUvFBRrbR4ucQsVF0egs9,Come On A Cone,Nicki Minaj,dance pop,2012,0
1532,0.5660000000000001,0.0942,82.008,0.342,0.307,0.0,4,0.805,7,213733,-6.393,0.763,1,audio_features,41,spotify:track:1gnU4EemzPgaBPSxyHM7Vu,I Am Your Leader,Nicki Minaj & Cam’ron & Rick Ross,dance pop,2012,0
1533,0.782,0.0956,150.003,0.218,0.0227,0.00165,4,0.813,9,268493,-6.005,0.6809999999999999,1,audio_features,60,spotify:track:4It00tEYLwpjQtAhqnjCPC,Beez In The Trap,Nicki Minaj & 2 Chainz,dance pop,2012,0
1534,0.7809999999999999,0.0689,81.013,0.337,0.23199999999999998,0.0,4,0.8340000000000001,1,193480,-6.0329999999999995,0.418,1,audio_features,34,spotify:track:5osr2z6l03XtlSUk6oXWA0,HOV Lane,Nicki Minaj,dance pop,2012,0
1535,0.7659999999999999,0.373,169.752,0.381,0.171,0.0,4,0.715,10,196787,-6.36,0.7709999999999999,0,audio_features,36,spotify:track:6lsz1J2DNwWpjb6PZ7pGap,Roman Reloaded,Nicki Minaj & Lil Wayne,dance pop,2012,0
1536,0.7020000000000001,0.507,164.095,0.0443,0.00554,0.0,4,0.294,1,296040,-4.426,0.0498,1,audio_features,36,spotify:track:1WaI6DqQ4L10MxVQJHF8Rx,Champion,Nicki Minaj & Nas & Drake & Jeezy,dance pop,2012,0
1537,0.858,0.127,161.911,0.275,0.0176,0.0,4,0.5670000000000001,1,265333,-4.848,0.493,1,audio_features,55,spotify:track:2bgW1SJqUjIkWcbxTPTIdy,Right By My Side,Nicki Minaj & Chris Brown,dance pop,2012,0
1538,0.716,0.12300000000000001,132.892,0.0524,0.29100000000000004,0.0,4,0.727,9,207773,-6.909,0.6920000000000001,0,audio_features,36,spotify:track:5sgiBXmR4cbts6mJTWnyYk,Sex In The Lounge,Nicki Minaj & Lil Wayne & Bobby V.,dance pop,2012,0
1539,0.716,0.251,125.006,0.0751,0.135,0.0,4,0.747,11,210627,-2.457,0.7509999999999999,0,audio_features,66,spotify:track:59RSrxkSKSixEWBAIvE5Wa,Starships,Nicki Minaj,dance pop,2012,0
1540,0.858,0.0241,125.055,0.0609,0.0403,4.09e-06,4,0.728,9,205640,-3.6860000000000004,0.591,1,audio_features,64,spotify:track:5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,Nicki Minaj,dance pop,2012,0
1541,0.7659999999999999,0.364,128.043,0.195,0.0432,0.00011499999999999999,4,0.775,6,195840,-5.2589999999999995,0.8009999999999999,1,audio_features,47,spotify:track:59DuHgV4Va0Drxx8FQg8Me,Whip It,Nicki Minaj,dance pop,2012,0
1542,0.767,0.10099999999999999,128.019,0.0453,0.107,0.0754,4,0.735,5,198067,-4.293,0.636,1,audio_features,42,spotify:track:4HWOkaS6pRmNODWmS7EGvs,Automatic,Nicki Minaj,dance pop,2012,0
1543,0.6509999999999999,0.0293,131.457,0.0573,0.17,1.47e-05,4,0.633,7,227320,-6.17,0.516,0,audio_features,37,spotify:track:3C8vbwl0qSHLxvtjtSyQXo,Beautiful Sinner,Nicki Minaj,dance pop,2012,0
1544,0.9420000000000001,0.248,172.035,0.0482,0.27899999999999997,0.0,4,0.531,7,196427,-3.505,0.496,1,audio_features,46,spotify:track:6PODmvBrHfIn4LlafObDDB,Marilyn Monroe,Nicki Minaj,dance pop,2012,0
1545,0.8270000000000001,0.237,150.059,0.107,0.233,2.45e-05,4,0.635,4,186707,-5.209,0.41,1,audio_features,38,spotify:track:6D2Sgr1MEJjiwKHGl3GDxv,Young Forever,Nicki Minaj,dance pop,2012,0
1546,0.726,0.151,93.92,0.06,0.106,0.002,4,0.5720000000000001,11,179760,-6.7410000000000005,0.39399999999999996,1,audio_features,35,spotify:track:3zRDUOoTIBegretrH6DuxK,Fire Burns,Nicki Minaj,dance pop,2012,0
1547,0.8109999999999999,0.147,173.885,0.062,0.518,0.0,4,0.623,6,279587,-4.988,0.40299999999999997,1,audio_features,37,spotify:track:1lMpLdgKrjP9FEn35JY1E3,Gun Shot,Nicki Minaj & Beenie Man,dance pop,2012,0
1548,0.8370000000000001,0.179,100.001,0.272,0.0357,0.16699999999999998,4,0.888,7,196800,-5.947,0.726,1,audio_features,52,spotify:track:3iLUy0E1Jk5ayKG34Xb9XA,Stupid Hoe,Nicki Minaj,dance pop,2012,0
1549,0.836,0.20199999999999999,126.889,0.0316,0.0625,0.00995,4,0.648,8,183560,-3.3939999999999997,0.705,1,audio_features,63,spotify:track:2jATUzETZL49e6SywauZKE,Va Va Voom,Nicki Minaj,dance pop,2012,0
1550,0.6559999999999999,0.275,117.995,0.0397,0.011000000000000001,0.000401,4,0.721,2,228600,-5.501,0.32799999999999996,1,audio_features,41,spotify:track:4mNDJjAllo55akNIewGJxT,Masquerade,Nicki Minaj,dance pop,2012,0
1551,0.46299999999999997,0.105,124.009,0.281,0.0718,1.6e-05,4,0.7509999999999999,1,293733,-10.966,0.276,1,audio_features,47,spotify:track:1lW62Z2BOtL2xl3PR68AEk,All Things Go,Nicki Minaj,dance pop,2014,0
1552,0.38799999999999996,0.109,133.972,0.0881,0.384,0.000285,4,0.623,2,304147,-8.712,0.387,0,audio_features,41,spotify:track:6pdIwUDwQzoz9ENNsPKqDM,I Lied,Nicki Minaj,dance pop,2014,0
1553,0.505,0.147,81.461,0.0667,0.0686,0.0263,4,0.6,6,265227,-8.092,0.184,0,audio_features,43,spotify:track:6aphz6iYE6b4gJ4vsbPJVm,The Crying Game,Nicki Minaj & Jessie Ware,dance pop,2014,0
1554,0.445,0.11599999999999999,144.018,0.0413,0.31,0.0,4,0.653,0,216493,-7.183,0.17600000000000002,0,audio_features,53,spotify:track:3Cl3uNEcYu5SDhLLXN5yhi,Get On Your Knees,Nicki Minaj & Ariana Grande,dance pop,2014,0
1555,0.703,0.358,139.045,0.26899999999999996,0.43700000000000006,0.00927,4,0.564,2,237840,-5.459,0.47700000000000004,1,audio_features,47,spotify:track:6ORDoQ6jxdfqNyqvUKDHF0,Feeling Myself,Nicki Minaj & Beyoncé,dance pop,2014,0
1556,0.495,0.0969,179.196,0.5920000000000001,0.405,0.0,3,0.573,8,312027,-7.245,0.255,0,audio_features,47,spotify:track:6AD3gisKJrvj1STmAIRzHg,Only,Nicki Minaj & Drake & Lil Wayne & Chris Brown,dance pop,2014,0
1557,0.466,0.187,124.92200000000001,0.0518,0.129,0.000582,4,0.8420000000000001,10,229627,-7.231,0.214,0,audio_features,47,spotify:track:0vAC5l2HBgjpSNOaTvQywd,Want Some More,Nicki Minaj,dance pop,2014,0
1558,0.657,0.295,83.87,0.337,0.48,0.0,4,0.6809999999999999,1,182667,-7.767,0.639,1,audio_features,36,spotify:track:5vgwIOv7Rh0clPmOeKXkmS,Four Door Aventador,Nicki Minaj,dance pop,2014,0
1559,0.5720000000000001,0.0887,103.075,0.0423,0.551,6.32e-05,4,0.672,4,242947,-7.216,0.0563,0,audio_features,48,spotify:track:1tQDPFyd6nU5QYSDxlDxJi,Favorite,Nicki Minaj & Jeremih,dance pop,2014,0
1560,0.434,0.287,119.932,0.14300000000000002,0.126,0.0,4,0.7290000000000001,5,255467,-10.284,0.43200000000000005,0,audio_features,44,spotify:track:3LbP0bRODOjnpPA1oxAKrw,Buy A Heart,Nicki Minaj & Meek Mill,dance pop,2014,0
1561,0.736,0.0808,109.98200000000001,0.228,0.214,0.007109999999999999,4,0.84,1,194733,-6.797000000000001,0.32299999999999995,1,audio_features,50,spotify:track:2kSzO9N1NoDFGAlMgvQM6B,Trini Dem Girls,Nicki Minaj & LunchMoney Lewis,dance pop,2014,0
1562,0.605,0.214,129.994,0.179,0.0668,7.78e-06,4,0.9640000000000001,9,260240,-6.223,0.6459999999999999,1,audio_features,49,spotify:track:4M7aciOBSbGnh1bN3YbuS0,Anaconda,Nicki Minaj,dance pop,2014,0
1563,0.6920000000000001,0.128,128.017,0.0563,0.00212,0.00305,4,0.6559999999999999,1,227560,-6.145,0.693,0,audio_features,45,spotify:track:3idU3rXoFCEFhAAbPGbwht,The Night Is Still Young,Nicki Minaj,dance pop,2014,0
1564,0.604,0.0443,169.658,0.212,0.00812,5.18e-06,4,0.391,2,268000,-8.104,0.168,1,audio_features,47,spotify:track:7CkioiGF7vbqzPEpFmsOSW,Pills N Potions,Nicki Minaj,dance pop,2014,0
1565,0.67,0.109,86.01,0.19399999999999998,0.251,0.0,4,0.716,11,269947,-5.779,0.124,1,audio_features,39,spotify:track:3l0JXqwhDxkRSGwcMvlVRC,Bed Of Lies,Nicki Minaj & Skylar Grey,dance pop,2014,0
1566,0.21,0.0784,128.157,0.0307,0.889,1.1e-05,4,0.33,4,259107,-10.808,0.135,1,audio_features,40,spotify:track:1HUxk5yw6vlF6nWHJKjfZu,Grand Piano,Nicki Minaj,dance pop,2014,0
1567,0.903,0.124,108.99600000000001,0.0628,0.158,0.00203,4,0.754,1,294187,-2.835,0.7609999999999999,0,audio_features,45,spotify:track:6H0hAVBtCU4hfioYhK7Dl2,Ganja Burn,Nicki Minaj,dance pop,2018,0
1568,0.731,0.105,78.533,0.18,0.31,0.0,4,0.8370000000000001,11,295653,-5.209,0.5660000000000001,0,audio_features,47,spotify:track:6sXS3TEx8Rw61z2oW0Mn12,Majesty (with Labrinth & feat. Eminem),Nicki Minaj & Labrinth & Eminem,dance pop,2018,0
1569,0.787,0.19399999999999998,87.976,0.33399999999999996,0.315,0.0,4,0.852,8,279867,-4.1339999999999995,0.701,0,audio_features,49,spotify:track:4K34wkUKqd7leweceYqPFM,Barbie Dreams,Nicki Minaj,dance pop,2018,0
1570,0.634,0.0785,146.976,0.259,0.0522,0.0,4,0.878,9,192600,-5.098,0.5670000000000001,1,audio_features,43,spotify:track:3fCkG786ipL3aUc8KoLTvh,Rich Sex (feat. Lil Wayne),Nicki Minaj & Lil Wayne,dance pop,2018,0
1571,0.737,0.141,174.00400000000002,0.21,0.0786,0.0283,4,0.763,2,193893,-3.403,0.273,1,audio_features,41,spotify:track:0PziG2rFTotS4TBnV0t3qN,Hard White,Nicki Minaj,dance pop,2018,0
1572,0.73,0.125,89.98100000000001,0.179,0.0337,6.0899999999999996e-05,4,0.769,7,189533,-6.292999999999999,0.44799999999999995,1,audio_features,43,spotify:track:2Gyfmw1w1RpMyjBFe1784y,Bed (feat. Ariana Grande),Nicki Minaj & Ariana Grande,dance pop,2018,0
1573,0.7140000000000001,0.0862,150.02100000000002,0.0449,0.0349,0.00196,4,0.7709999999999999,1,198280,-5.903,0.466,1,audio_features,41,spotify:track:7sSwnQc7LTQ8u74axzYndn,Thought I Knew You (feat. The Weeknd),Nicki Minaj & The Weeknd,dance pop,2018,0
1574,0.414,0.10800000000000001,173.91299999999998,0.484,0.0945,0.19399999999999998,4,0.8059999999999999,4,154600,-8.043,0.331,0,audio_features,37,spotify:track:5u04AumwgKbXHuzp4tTQc0,Run & Hide,Nicki Minaj,dance pop,2018,0
1575,0.42200000000000004,0.13699999999999998,141.00799999999998,0.0651,0.0651,0.00145,4,0.848,10,370440,-8.019,0.212,0,audio_features,42,spotify:track:05epy7jdJjubwYxMfEq81w,Chun Swae (feat. Swae Lee),Nicki Minaj & Swae Lee,dance pop,2018,0
1576,0.728,0.106,128.972,0.376,0.276,4.66e-05,5,0.6859999999999999,6,191600,-5.083,0.473,0,audio_features,51,spotify:track:0kCakXs4r2adpGE43JXsFg,Chun-Li,Nicki Minaj,dance pop,2018,0
1577,0.757,0.0607,153.983,0.124,0.0528,0.0308,4,0.836,10,221853,-5.441,0.8140000000000001,0,audio_features,47,spotify:track:3tCgn1QGWOZN5eE0XuVdrf,LLC,Nicki Minaj,dance pop,2018,0
1578,0.775,0.0936,96.506,0.0934,0.11199999999999999,0.00294,4,0.879,7,199400,-5.132999999999999,0.28600000000000003,1,audio_features,48,spotify:track:4AmMLbugcWo9R9qMbUJ04b,Good Form,Nicki Minaj,dance pop,2018,0
1579,0.619,0.195,119.971,0.18600000000000003,0.015,0.0,4,0.846,8,207267,-7.099,0.363,1,audio_features,38,spotify:track:5MdRg9QeScwB1gs3G0GbWy,Nip Tuck,Nicki Minaj,dance pop,2018,0
1580,0.355,0.126,75.57,0.131,0.145,0.0,4,0.7170000000000001,10,55267,-7.025,0.127,1,audio_features,36,spotify:track:0kT8v152a2YR4vh8qLGfPS,2 Lit 2 Late Interlude,Nicki Minaj,dance pop,2018,0
1581,0.612,0.128,78.962,0.0609,0.318,4.1899999999999995e-05,4,0.62,1,246240,-5.489,0.376,1,audio_features,50,spotify:track:6vEACl33YmToJdIxZDVcSx,Come See About Me,Nicki Minaj,dance pop,2018,0
1582,0.494,0.20600000000000002,142.968,0.139,0.345,0.000168,4,0.701,11,224893,-7.577000000000001,0.14800000000000002,1,audio_features,40,spotify:track:6DvJX7wAAzRomZJVW7E9dQ,Sir (feat. Future),Nicki Minaj & Future,dance pop,2018,0
1583,0.542,0.562,156.984,0.40399999999999997,0.215,0.00205,4,0.8740000000000001,10,190747,-7.081,0.742,1,audio_features,37,spotify:track:4lvFx43ISqIk1WiXOReVp2,Miami,Nicki Minaj,dance pop,2018,0
1584,0.88,0.63,121.319,0.156,0.132,0.000538,3,0.752,1,224933,-4.115,0.595,1,audio_features,43,spotify:track:3l76pDmPK3gzvNC3ckVJxn,Coco Chanel (feat. Foxy Brown),Nicki Minaj & Foxy Brown,dance pop,2018,0
1585,0.9259999999999999,0.271,90.986,0.151,0.035,0.0426,4,0.745,0,58160,-4.708,0.41,1,audio_features,35,spotify:track:3TYREv5LTG1DDcblZLt9uJ,Inspirations Outro,Nicki Minaj,dance pop,2018,0
1586,0.387,0.136,125.978,0.41200000000000003,0.08800000000000001,0.0,4,0.9309999999999999,1,179405,-9.127,0.376,1,audio_features,79,spotify:track:2l8nEO0vsTRCRnGqQty6qx,FEFE,6ix9ine & Nicki Minaj & Murda Beatz,emo rap,2018,0
1587,0.632,0.09,70.992,0.29100000000000004,0.0783,0.0,4,0.8290000000000001,9,155773,-2.9210000000000003,0.491,1,audio_features,45,spotify:track:74OX3VfCWPynzImQ2bH98U,Who I Am,Lil Xan,emo rap,2018,0
1588,0.5920000000000001,0.331,153.05100000000002,0.182,0.21,0.00955,4,0.7290000000000001,10,131400,-4.772,0.539,0,audio_features,49,spotify:track:4I6Q8Hmnibt5RslLTaIuUC,Wake Up,Lil Xan,emo rap,2018,0
1589,0.8220000000000001,0.267,141.026,0.0996,0.16899999999999998,0.0239,4,0.932,0,153920,-1.525,0.5429999999999999,1,audio_features,39,spotify:track:6t76I4kDJR6xGniXXS9iRS,Tick Tock (feat. 2 Chainz),Lil Xan & 2 Chainz,emo rap,2018,0
1590,0.6,0.0953,138.939,0.0436,0.0708,0.0,4,0.785,0,169360,-2.9339999999999997,0.21899999999999997,0,audio_features,39,spotify:track:33x6PKa2BdKxQTicGAsTBD,Diamonds,Lil Xan,emo rap,2018,0
1591,0.6679999999999999,0.111,139.97799999999998,0.0707,0.000349,0.0874,4,0.782,1,178333,-3.236,0.485,1,audio_features,42,spotify:track:1WRS3Ir5MlLASf7mQKO0xV,The Man (feat. $teven Cannon),Lil Xan & $teven Cannon,emo rap,2018,0
1592,0.885,0.10300000000000001,138.059,0.157,0.535,2.33e-06,4,0.759,5,180733,-3.6830000000000003,0.742,1,audio_features,40,spotify:track:33sqo826sPntup9q2QUNrz,Saved by the Bell,Lil Xan,emo rap,2018,0
1593,0.7140000000000001,0.233,138.145,0.23,0.0727,0.0,4,0.6970000000000001,4,211240,-7.872000000000001,0.575,1,audio_features,53,spotify:track:2PSfFKZqZPCSPB0wKUxpsq,Moonlight,Lil Xan & Charli XCX,emo rap,2018,0
1594,0.85,0.168,130.011,0.0353,0.0336,0.0,4,0.721,4,237947,-2.86,0.23399999999999999,0,audio_features,44,spotify:track:48mT0UnkDbUChRUEQBxHM9,Shine Hard (feat. Rae Sremmurd),Lil Xan & Rae Sremmurd,emo rap,2018,0
1595,0.7929999999999999,0.19,159.989,0.27399999999999997,0.341,9.18e-05,4,0.701,11,168040,-5.087,0.627,0,audio_features,37,spotify:track:3EwXVz3LVcPJdcxKfKrfYD,Round Here (feat. YG),Lil Xan & YG,emo rap,2018,0
1596,0.757,0.115,128.06799999999998,0.19,0.106,1.3300000000000001e-05,4,0.8490000000000001,8,106933,-4.188,0.6759999999999999,1,audio_features,41,spotify:track:32jGVOsXgid86sX4jwdiCW,Basically,Lil Xan,emo rap,2018,0
1597,0.41,0.11800000000000001,125.95,0.062,0.365,0.0,4,0.7170000000000001,1,124720,-4.228,0.11900000000000001,0,audio_features,52,spotify:track:6WEPEIjee7KQYm3PlCc5F2,Deceived,Lil Xan,emo rap,2018,0
1598,0.434,0.128,120.012,0.11800000000000001,0.434,0.0,4,0.821,10,187173,-9.193999999999999,0.24100000000000002,0,audio_features,75,spotify:track:4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,emo rap,2018,0
1599,0.778,0.129,122.99799999999999,0.252,0.0562,6.27e-06,4,0.9279999999999999,7,89973,-6.962000000000001,0.6679999999999999,0,audio_features,61,spotify:track:5J3LR9JWrZIUTG7UGZkIKg,Slingshot,Lil Xan,emo rap,2018,0
1600,0.585,0.12,136.012,0.0598,0.0203,0.0,4,0.737,6,142693,-7.641,0.608,1,audio_features,48,spotify:track:0zB9TK9f2z01xwlcJzKxfZ,Far,Lil Xan,emo rap,2018,0
1601,0.772,0.439,87.042,0.141,0.009309999999999999,6.96e-05,4,0.489,5,176680,-5.43,0.406,0,audio_features,46,spotify:track:6uEg8AqPMXtRS0LYP1m3eK,Color Blind,Diplo & Lil Xan,bmore,2018,0
1602,0.524,0.10800000000000001,122.959,0.0504,0.23800000000000002,2.22e-05,4,0.9490000000000001,7,140488,-7.2829999999999995,0.685,1,audio_features,50,spotify:track:4at9j7aC7FvDlsllpOvsAC,What U Sayin' (feat. Smokepurpp),Lil Pump & Smokepurpp,emo rap,2017,0
1603,0.523,0.11699999999999999,119.889,0.0597,0.239,0.0,4,0.9359999999999999,5,124056,-6.71,0.6990000000000001,1,audio_features,71,spotify:track:43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,emo rap,2017,0
1604,0.76,0.0976,136.014,0.38,0.0263,0.0,4,0.917,1,135698,-3.29,0.813,1,audio_features,49,spotify:track:6ox6GMJt3WP2QghksDa6UO,Smoke My Dope (feat. Smokepurpp),Lil Pump & Smokepurpp,emo rap,2017,0
1605,0.415,0.114,137.974,0.322,0.027000000000000003,0.0,4,0.914,1,125217,-7.218999999999999,0.496,1,audio_features,50,spotify:track:1iDPB2WNsGEWuKycQyDGn6,Crazy,Lil Pump,emo rap,2017,0
1606,0.5589999999999999,0.11599999999999999,129.014,0.0474,0.0102,0.0,4,0.775,2,197209,-8.149,0.489,1,audio_features,51,spotify:track:32zhF8yXc1lej5EcudJXp7,Back (feat. Lil Yachty),Lil Pump & Lil Yachty,emo rap,2017,0
1607,0.5529999999999999,0.38299999999999995,121.96799999999999,0.0735,0.201,0.000233,4,0.7809999999999999,0,135497,-4.277,0.308,1,audio_features,61,spotify:track:1fEl5TPKRJAsuP6TqZ23hB,D Rose,Lil Pump,emo rap,2017,0
1608,0.569,0.085,140.07,0.159,0.0513,0.0,4,0.917,7,123429,-8.543,0.43,1,audio_features,44,spotify:track:5hgV20vlhTYssC1lV23QTm,At the Door,Lil Pump,emo rap,2017,0
1609,0.648,0.125,134.916,0.0808,0.24600000000000002,0.0,4,0.8540000000000001,9,199111,-5.251,0.718,1,audio_features,44,spotify:track:0cMnwk12QE2GIvKEkgTfpF,Youngest Flexer (feat. Gucci Mane),Lil Pump & Gucci Mane,emo rap,2017,0
1610,0.409,0.11199999999999999,136.043,0.311,0.0335,1.7800000000000002e-05,4,0.836,1,112941,-10.184,0.5670000000000001,1,audio_features,42,spotify:track:4Bs3e4nbpa6bxNhuQfT6Ge,Foreign,Lil Pump,emo rap,2017,0
1611,0.541,0.223,140.015,0.149,0.0883,1.25e-06,4,0.868,9,192000,-7.584,0.305,1,audio_features,47,spotify:track:2GS2KrTRKQKeK4zYW4k9V2,Whitney (feat. Chief Keef),Lil Pump & Chief Keef,emo rap,2017,0
1612,0.624,0.0714,124.984,0.147,0.0579,0.0,4,0.917,4,122996,-6.728,0.34299999999999997,1,audio_features,52,spotify:track:3uFmweGlFudKNiX13XFwFm,Molly,Lil Pump,emo rap,2017,0
1613,0.40700000000000003,0.11,140.024,0.345,0.00365,0.0,4,0.934,0,192000,-8.058,0.0793,1,audio_features,54,spotify:track:1c5Lbn9mYwNYbnNiizw6D0,Iced Out (feat. 2 Chainz),Lil Pump & 2 Chainz,emo rap,2017,0
1614,0.789,0.37799999999999995,119.999,0.0383,0.0304,0.0,4,0.8029999999999999,10,106021,-3.4339999999999997,0.647,0,audio_features,66,spotify:track:1rsAFUCa6BVMgRQ3FCQQsi,Boss,Lil Pump,emo rap,2017,0
1615,0.435,0.0925,141.993,0.0661,0.18899999999999997,0.0,4,0.858,6,108213,-11.286,0.7040000000000001,1,audio_features,58,spotify:track:2hJWZvTw4QVBwC14ZNs1Ib,Flex Like Ouu,Lil Pump,emo rap,2017,0
1616,0.511,0.141,120.012,0.0572,0.222,0.0,4,0.757,5,192000,-7.131,0.245,1,audio_features,45,spotify:track:3hetjoHGSHrFeEcBNcOy7p,Pinky Ring (feat. Smokepurpp & Rick Ross),Lil Pump & Smokepurpp & Rick Ross,emo rap,2017,0
1617,0.573,0.0887,120.03200000000001,0.138,0.0030600000000000002,0.0,4,0.95,0,121000,-6.31,0.5489999999999999,1,audio_features,51,spotify:track:1O01cSag3DaCGneWQgPBL4,Drop Out,Lil Pump,emo rap,2019,0
1618,0.775,0.382,142.952,0.0692,0.00199,0.0,4,0.747,8,114126,-4.617,0.131,1,audio_features,44,spotify:track:74UsYEM1wySfbxp4Ml4sWF,Nu Uh,Lil Pump,emo rap,2019,0
1619,0.529,0.259,104.045,0.353,0.0138,0.0,4,0.897,2,127947,-8.302,0.33299999999999996,1,audio_features,47,spotify:track:4kamnDMs8sxLZ2uEHHQFF5,I Love It,Kanye West & Lil Pump,chicago rap,2019,0
